Unnamed: 0,key,fare_amount,pickup_datetime,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,passenger_count,hour,day_of_week
10970623,2013-02-07 23:41:00.000000183,55.25,2013-02-07 23:41:00+00:00,-74.007687,40.742817,-74.048052,40.72145,2,23,3
54519866,2011-10-05 08:52:02.0000002,8.5,2011-10-05 08:52:02+00:00,-73.98906,40.773364,-73.97268000000001,40.758328000000006,1,8,2
26289188,2013-02-17 11:07:08.0000006,6.0,2013-02-17 11:07:08+00:00,-73.996767,40.742532,-74.00108900000001,40.729299,1,11,6
24505066,2010-04-04 15:36:00.000000143,48.1,2010-04-04 15:36:00+00:00,-73.960397,40.766417,-73.976912,40.593042,1,15,6
33072723,2012-08-24 00:11:02.0000001,31.3,2012-08-24 00:11:02+00:00,-73.86367299999999,40.770246,-74.01544799999999,40.706416,1,0,4
10740425,2014-09-29 07:20:00.0000008,11.5,2014-09-29 07:20:00+00:00,-73.95898299999999,40.783457,-73.971767,40.754982,2,7,0
35175683,2009-01-28 07:53:00.000000107,7.3,2009-01-28 07:53:00+00:00,-73.982973,40.75426,-73.974972,40.747948,1,7,2
10985447,2015-01-03 13:15:21.0000004,13.0,2015-01-03 13:15:21+00:00,-73.99349212646483,40.76223754882813,-73.96134948730467,40.75635528564453,1,13,5
47580351,2010-01-07 14:38:00.000000182,24.27,2010-01-07 14:38:00+00:00,-73.974053,40.751502,-73.885487,40.773145,1,14,3
18839525,2009-12-22 01:30:44.0000002,20.5,2009-12-22 01:30:44+00:00,-73.99640500000001,40.723672,-73.964045,40.805996,2,1,1
9431295,2014-04-18 21:59:00.00000054,15.0,2014-04-18 21:59:00+00:00,-73.993975,40.681537,-73.967152,40.640835,5,21,4
46051776,2012-07-28 22:08:04.0000008,4.5,2012-07-28 22:08:04+00:00,-73.95472,40.773946,-73.96250699999999,40.763067,1,22,5
36359554,2014-01-29 11:24:33.0000002,26.0,2014-01-29 11:24:33+00:00,-74.01602199999999,40.715208,-73.98159,40.753468,1,11,2
7928687,2012-04-02 11:06:00.000000129,6.1,2012-04-02 11:06:00+00:00,-73.983007,40.761972,-73.974937,40.751362,1,11,0
49246254,2011-10-27 04:06:00.00000021,8.5,2011-10-27 04:06:00+00:00,-73.970912,40.758562,-73.996585,40.747005,1,4,3
15151644,2013-05-08 12:28:05.0000003,42.83,2013-05-08 12:28:05+00:00,-73.87307,40.774101,-74.006887,40.715917,1,12,2
37301267,2010-01-13 11:10:00.0000005,11.7,2010-01-13 11:10:00+00:00,-73.982923,40.735165,-74.011387,40.701708,6,11,2
44770390,2011-10-22 01:02:00.0000004,6.1,2011-10-22 01:02:00+00:00,-73.99231999999999,40.725123,-73.981338,40.741433,1,1,5
5656881,2015-01-01 18:50:17.0000004,7.5,2015-01-01 18:50:17+00:00,-73.98252868652342,40.775184631347656,-73.975341796875,40.76261901855469,1,18,3
53911673,2014-02-22 21:08:59.0000003,7.5,2014-02-22 21:08:59+00:00,-73.988596,40.72848,-73.98291400000001,40.719695,2,21,5
18926494,2011-12-16 23:00:30.0000002,9.3,2011-12-16 23:00:30+00:00,-73.978712,40.758564,-73.957689,40.782765000000005,4,23,4
37078075,2015-02-28 00:36:34.0000001,10.5,2015-02-28 00:36:34+00:00,-73.95769500732422,40.769630432128906,-73.98023986816406,40.73515701293945,1,0,5
29065123,2014-03-28 09:19:00.00000041,8.5,2014-03-28 09:19:00+00:00,-73.978445,40.753507,-73.990282,40.75505,1,9,4
35283854,2012-04-25 08:34:00.00000041,8.9,2012-04-25 08:34:00+00:00,-73.973577,40.792395,-73.958353,40.774807,1,8,2
12048675,2015-06-20 10:14:48.0000004,8.5,2015-06-20 10:14:48+00:00,-73.9817657470703,40.73993682861328,-73.97154235839844,40.76066207885742,1,10,5
33556587,2012-07-19 09:30:00.00000012,10.5,2012-07-19 09:30:00+00:00,-73.992667,40.768775,-73.97754,40.748797,3,9,3
701638,2013-02-02 22:19:28.0000005,5.0,2013-02-02 22:19:28+00:00,-73.988815,40.760106,-73.979447,40.76628,1,22,5
4277351,2014-01-25 00:47:10.0000001,7.0,2014-01-25 00:47:10+00:00,-73.981454,40.743176,-73.990131,40.758855,3,0,5
49929405,2012-04-22 17:04:00.000000105,6.5,2012-04-22 17:04:00+00:00,-73.97140300000001,40.75393,-73.981787,40.768442,1,17,6
9233491,2011-11-09 18:23:41.0000003,9.3,2011-11-09 18:23:41+00:00,-73.987049,40.749645,-73.983418,40.741176,1,18,2
25492410,2013-12-19 18:21:00.00000012,16.0,2013-12-19 18:21:00+00:00,-73.962422,40.779022,-73.96439699999999,40.754927,1,18,3
10025608,2014-02-10 03:13:02.0000002,4.5,2014-02-10 03:13:02+00:00,-74.00830500000001,40.74156,-74.004813,40.74555,1,3,0
19614397,2009-12-02 00:34:27.0000001,16.5,2009-12-02 00:34:27+00:00,-73.99078399999999,40.735279,-73.95971800000001,40.800976,1,0,2
41773849,2009-06-09 17:04:00.000000150,3.7,2009-06-09 17:04:00+00:00,-73.970057,40.760058,-73.97523699999999,40.756663,5,17,1
55335456,2012-07-09 00:24:00.00000073,14.5,2012-07-09 00:24:00+00:00,-73.985225,40.686437,-73.94046999999999,40.707665000000006,1,0,0
30343843,2013-01-19 13:00:00.000000160,32.3,2013-01-19 13:00:00+00:00,-73.87286999999999,40.774147,-73.993262,40.736583,1,13,5
39497887,2012-03-25 20:29:00.00000034,14.5,2012-03-25 20:29:00+00:00,-73.997342,40.721733,-73.980815,40.780822,2,20,6
5631831,2013-07-15 14:19:58.0000004,10.5,2013-07-15 14:19:58+00:00,-73.982587,40.774497,-73.955752,40.787853000000005,2,14,0
35964892,2012-06-18 16:34:00.0000004,6.1,2012-06-18 16:34:00+00:00,-73.95884699999999,40.78349,-73.979023,40.789255,5,16,0
28908132,2012-09-29 19:51:00.000000102,17.5,2012-09-29 19:51:00+00:00,-73.961572,40.776825,-73.99252800000001,40.73141,2,19,5
36244447,2014-10-24 16:16:00.00000073,4.5,2014-10-24 16:16:00+00:00,-73.98623,40.76256,-73.97639699999999,40.7658,1,16,4
49477971,2011-10-22 09:25:55.0000001,5.7,2011-10-22 09:25:55+00:00,-73.971512,40.794716,-73.960257,40.806454,1,9,5
1139583,2010-04-02 20:58:35.0000004,4.5,2010-04-02 20:58:35+00:00,-73.971052,40.761575,-73.97715500000001,40.754242,1,20,4
14737468,2009-01-30 14:36:07.0000004,7.7,2009-01-30 14:36:07+00:00,-73.970787,40.764033000000005,-73.951719,40.769365,1,14,4
51466041,2014-10-24 23:59:00.00000017,5.0,2014-10-24 23:59:00+00:00,-73.99929200000001,40.734002,-73.98856500000001,40.741542,1,23,4
301236,2012-08-04 20:40:17.0000006,8.5,2012-08-04 20:40:17+00:00,-74.003837,40.753122,-74.010102,40.72038,2,20,5
9363669,2012-01-06 15:07:00.0000005,6.5,2012-01-06 15:07:00+00:00,-73.95634,40.781577,-73.96740799999999,40.769448,1,15,4
47581573,2014-11-13 23:38:23.0000004,11.5,2014-11-13 23:38:23+00:00,-73.988437,40.727445,-73.978063,40.713374,2,23,3
22458975,2014-04-17 19:49:49.0000001,6.0,2014-04-17 19:49:49+00:00,-74.004439,40.748637,-73.99423399999999,40.737878,1,19,3
23322473,2015-01-19 22:44:47.0000005,7.0,2015-01-19 22:44:47+00:00,-73.97246551513672,40.7939338684082,-73.95364379882812,40.788063049316406,1,22,0
6989928,2014-12-03 11:53:00.00000035,6.5,2014-12-03 11:53:00+00:00,-73.969472,40.766302,-73.983975,40.77449,6,11,2
42830145,2010-08-18 13:34:18.0000001,8.1,2010-08-18 13:34:18+00:00,-73.97925699999999,40.776852000000005,-73.96209,40.805236,1,13,2
18325715,2010-01-28 01:04:00.00000018,10.5,2010-01-28 01:04:00+00:00,-73.969172,40.764747,-73.945625,40.805568,2,1,3
51714719,2015-04-13 14:34:46.0000001,8.5,2015-04-13 14:34:46+00:00,-73.9896469116211,40.741226196289055,-74.00067138671875,40.720378875732415,1,14,0
37658031,2011-05-23 20:53:00.00000085,8.1,2011-05-23 20:53:00+00:00,-73.982208,40.769162,-73.9696,40.758683000000005,2,20,0
35954768,2014-02-12 07:44:00.000000175,13.0,2014-02-12 07:44:00+00:00,-73.99254499999999,40.724187,-73.97658299999999,40.760617,1,7,2
17010279,2009-04-13 08:34:00.000000213,10.5,2009-04-13 08:34:00+00:00,-73.95874,40.78496,-73.988888,40.756338,1,8,0
53798537,2013-10-03 09:17:00.00000020,10.5,2013-10-03 09:17:00+00:00,-73.97251999999999,40.756255,-73.991407,40.748837,1,9,3
54846469,2012-10-28 17:07:00.00000029,8.5,2012-10-28 17:07:00+00:00,-73.987945,40.732645,-73.980257,40.734505,1,17,6
42065390,2009-05-27 22:21:00.000000192,10.5,2009-05-27 22:21:00+00:00,-74.00744,40.743225,-73.972593,40.756343,1,22,2
36124584,2014-04-01 19:24:00.00000077,11.0,2014-04-01 19:24:00+00:00,-73.997822,40.756352,-74.003943,40.725507,1,19,1
11855330,2014-02-05 10:28:00.000000127,6.0,2014-02-05 10:28:00+00:00,-74.000617,40.737257,-73.991517,40.73258,1,10,2
46534826,2012-12-15 00:18:55.0000003,6.0,2012-12-15 00:18:55+00:00,-73.992863,40.733987,-74.00543499999999,40.740061,1,0,5
38379266,2013-04-10 19:20:00.00000042,7.0,2013-04-10 19:20:00+00:00,-73.994077,40.724522,-73.98278499999999,40.727077,1,19,2
48216477,2012-08-07 10:24:59.0000002,7.3,2012-08-07 10:24:59+00:00,-73.982996,40.766579,-73.978505,40.778044,3,10,1
2062855,2014-05-24 20:48:22.0000003,14.0,2014-05-24 20:48:22+00:00,-73.86609,40.770908,-73.91454399999999,40.754873,2,20,5
16791076,2012-04-21 01:19:15.0000002,14.1,2012-04-21 01:19:15+00:00,-74.01356,40.705345,-73.982556,40.693692,2,1,5
47261652,2009-05-29 15:27:29.0000002,13.3,2009-05-29 15:27:29+00:00,-73.991157,40.750099,-73.99503399999999,40.718586,2,15,4
23935262,2012-12-11 12:44:07.0000001,7.0,2012-12-11 12:44:07+00:00,-73.967766,40.802974,-73.98208100000001,40.783164,1,12,1
16257016,2010-05-19 00:15:43.0000003,4.9,2010-05-19 00:15:43+00:00,-73.956344,40.778614000000005,-73.955214,40.770051,1,0,2
2283748,2010-08-07 21:43:18.0000003,11.3,2010-08-07 21:43:18+00:00,-73.951831,40.77222,-73.98096899999999,40.724982,1,21,5
765493,2010-09-15 21:58:00.000000176,5.3,2010-09-15 21:58:00+00:00,-73.95835500000001,40.768793,-73.96948499999999,40.763112,1,21,2
42633952,2010-06-19 01:31:04.0000001,8.1,2010-06-19 01:31:04+00:00,-73.988068,40.732197,-73.991353,40.750054,1,1,5
16785457,2010-12-02 13:43:00.0000004,8.9,2010-12-02 13:43:00+00:00,-73.968932,40.760877,-73.981308,40.758063,1,13,3
3301972,2014-03-04 14:58:00.000000170,8.0,2014-03-04 14:58:00+00:00,-73.97881,40.763507,-73.991327,40.750847,1,14,1
44533432,2009-10-20 18:52:26.0000002,6.5,2009-10-20 18:52:26+00:00,-73.979152,40.785264,-73.980777,40.770385,1,18,1
47814812,2011-10-19 17:32:00.000000121,8.9,2011-10-19 17:32:00+00:00,-73.997887,40.730225,-73.992722,40.742412,1,17,2
29020021,2014-03-19 13:12:41.0000001,5.0,2014-03-19 13:12:41+00:00,-73.950459,40.80595,-73.95343199999999,40.811043,1,13,2
47235341,2009-11-10 07:03:00.000000147,5.7,2009-11-10 07:03:00+00:00,-73.975043,40.761568,-73.975587,40.755763,5,7,1
54878935,2010-03-29 21:45:00.000000176,8.1,2010-03-29 21:45:00+00:00,-73.991385,40.76006,-73.97991,40.739322,1,21,0
34606503,2013-01-26 19:22:07.0000002,3.0,2013-01-26 19:22:07+00:00,-73.993884,40.720552000000005,-73.992688,40.723463,1,19,5
32772111,2014-07-25 00:09:09.0000002,7.5,2014-07-25 00:09:09+00:00,-74.00755799999999,40.740829,-73.995366,40.730901,2,0,4
29032646,2013-02-23 02:47:29.0000001,15.0,2013-02-23 02:47:29+00:00,-74.01697800000001,40.7076,-73.985298,40.718674,2,2,5
43007013,2011-05-17 21:17:00.000000199,4.9,2011-05-17 21:17:00+00:00,-73.9762,40.790845,-73.978617,40.777357,1,21,1
22395999,2012-09-16 11:31:00.000000154,11.0,2012-09-16 11:31:00+00:00,-73.96266999999999,40.799507,-73.95546999999999,40.773527,1,11,6
7070958,2012-08-26 10:08:32.0000001,10.5,2012-08-26 10:08:32+00:00,-73.98789599999999,40.759881,-73.948487,40.780704,1,10,6
16394156,2012-06-17 01:11:00.000000194,8.9,2012-06-17 01:11:00+00:00,-73.989008,40.721752,-73.983933,40.733497,1,1,6
55040855,2011-05-22 03:39:21.0000001,8.5,2011-05-22 03:39:21+00:00,-74.003518,40.7324,-73.974336,40.744089,1,3,6
18258947,2015-06-02 09:13:55.0000004,8.5,2015-06-02 09:13:55+00:00,-74.00132751464845,40.71603393554688,-73.98921203613281,40.72647476196289,1,9,1
51480731,2013-09-20 14:47:00.00000068,9.5,2013-09-20 14:47:00+00:00,-74.015268,40.709140000000005,-74.007345,40.741282,1,14,4
55323579,2014-03-16 15:10:00.00000028,8.5,2014-03-16 15:10:00+00:00,-73.96341,40.777637,-73.981687,40.76262,2,15,6
52269889,2009-12-23 19:51:04.0000001,5.3,2009-12-23 19:51:04+00:00,-74.001248,40.746665,-73.999898,40.761464,1,19,2
27114705,2013-10-23 18:38:33.0000003,11.5,2013-10-23 18:38:33+00:00,-73.98061700000001,40.764348,-73.995885,40.75368,1,18,2
1913467,2012-12-29 22:16:05.0000006,20.5,2012-12-29 22:16:05+00:00,-73.982221,40.77233,-73.940579,40.722762,1,22,5
11364775,2015-04-26 03:24:30.0000002,14.5,2015-04-26 03:24:30+00:00,-73.98902130126955,40.721656799316406,-73.96221923828125,40.75647735595703,1,3,6
44455670,2010-01-23 03:14:07.0000001,5.3,2010-01-23 03:14:07+00:00,-73.97765799999999,40.746238,-73.988691,40.734775,2,3,5
52818417,2011-10-07 19:01:56.0000003,5.3,2011-10-07 19:01:56+00:00,-73.955634,40.779244,-73.968396,40.78668,1,19,4
25419132,2012-06-03 00:05:00.000000119,3.7,2012-06-03 00:05:00+00:00,-73.971965,40.756422,-73.966625,40.760607,1,0,6
50497357,2013-03-28 22:23:00.000000152,32.33,2013-03-28 22:23:00+00:00,-73.873203,40.774107,-73.962638,40.759890000000006,1,22,3
44352542,2015-01-27 18:05:19.0000002,7.5,2015-01-27 18:05:19+00:00,-73.97589111328125,40.75017929077149,-74.00021362304686,40.74126815795898,1,18,1
43752112,2013-10-30 09:07:00.000000111,57.33,2013-10-30 09:07:00+00:00,-73.979517,40.749817,-73.78150699999999,40.64761,1,9,2
39874097,2012-02-26 19:03:00.00000097,5.3,2012-02-26 19:03:00+00:00,-73.965595,40.754483,-73.953663,40.770762,2,19,6
43408720,2014-01-31 23:34:00.00000084,7.0,2014-01-31 23:34:00+00:00,-74.006072,40.73497,-73.990915,40.73435,1,23,4
14054441,2012-04-19 06:09:56.0000001,7.7,2012-04-19 06:09:56+00:00,-73.95026899999999,40.777079,-73.975716,40.75564,1,6,3
50289776,2013-10-09 10:59:42.0000001,7.5,2013-10-09 10:59:42+00:00,-73.986072,40.762224,-73.968947,40.767590000000006,1,10,2
125125,2010-10-11 14:53:00.000000143,4.5,2010-10-11 14:53:00+00:00,-73.991585,40.738642,-73.98375,40.744045,1,14,0
19393953,2013-01-09 13:38:00.00000087,56.8,2013-01-09 13:38:00+00:00,-73.780777,40.645142,-73.951205,40.774332,1,13,2
26806099,2015-02-26 17:44:34.0000005,9.0,2015-02-26 17:44:34+00:00,-73.98749542236328,40.73846054077149,-73.98754119873048,40.72134017944336,2,17,3
4142606,2010-11-29 06:41:00.00000093,5.3,2010-11-29 06:41:00+00:00,-73.975123,40.752358,-73.98870699999999,40.73787,3,6,0
34355412,2012-04-07 15:41:00.00000041,11.7,2012-04-07 15:41:00+00:00,-73.96346199999999,40.769527,-73.997315,40.752002000000005,1,15,5
34986307,2012-05-20 02:07:20.0000001,13.3,2012-05-20 02:07:20+00:00,-74.01015100000001,40.714485,-73.983878,40.725563,2,2,6
33111077,2013-12-30 13:13:00.00000023,8.0,2013-12-30 13:13:00+00:00,-73.974835,40.754962,-73.961538,40.760275,5,13,0
33241775,2009-06-29 01:24:00.00000041,14.1,2009-06-29 01:24:00+00:00,-73.990077,40.729855,-73.972192,40.789028,2,1,0
25259181,2009-09-26 19:06:52.0000001,14.9,2009-09-26 19:06:52+00:00,-73.961028,40.760951,-74.002122,40.729217,2,19,5
42705050,2012-06-02 20:07:00.00000065,8.5,2012-06-02 20:07:00+00:00,-73.998692,40.761683000000005,-73.991672,40.751582,4,20,5
19155239,2011-01-09 17:47:11.0000001,18.1,2011-01-09 17:47:11+00:00,-73.97411899999999,40.791421,-73.931014,40.85529,2,17,6
36288246,2012-07-15 03:41:00.000000137,24.1,2012-07-15 03:41:00+00:00,-73.99539,40.75981,-73.97025,40.64369,1,3,6
41363810,2012-05-02 22:24:23.0000001,8.9,2012-05-02 22:24:23+00:00,-73.974707,40.78298,-73.96897,40.754622,1,22,2
33177176,2013-03-12 17:11:46.0000002,11.0,2013-03-12 17:11:46+00:00,-73.986457,40.739825,-73.973687,40.751317,1,17,1
41562825,2015-04-01 12:09:46.0000002,10.0,2015-04-01 12:09:46+00:00,-73.974365234375,40.761962890625,-73.99048614501955,40.7512321472168,1,12,2
50767269,2012-10-25 01:10:32.0000001,3.0,2012-10-25 01:10:32+00:00,-74.00152800000001,40.739337,-73.99974,40.738467,1,1,3
34934706,2009-12-25 00:06:39.0000001,3.3,2009-12-25 00:06:39+00:00,-73.993025,40.762907,-73.992548,40.768367,1,0,4
6359714,2014-06-21 03:21:00.00000093,16.5,2014-06-21 03:21:00+00:00,-74.0073,40.705622,-73.965438,40.759285,5,3,5
41687947,2012-07-13 00:15:01.0000004,12.9,2012-07-13 00:15:01+00:00,-73.99427299999999,40.750989,-73.98066800000001,40.721645,1,0,4
18951846,2009-08-20 11:11:51.0000001,5.7,2009-08-20 11:11:51+00:00,-73.99739699999999,40.741034,-73.984521,40.742083,1,11,3
49222431,2010-11-03 06:10:00.00000041,8.5,2010-11-03 06:10:00+00:00,-73.991958,40.750313,-73.961663,40.774065,1,6,2
4177225,2015-03-19 08:30:31.0000005,19.5,2015-03-19 08:30:31+00:00,-73.9568099975586,40.76660537719727,-73.99198913574219,40.7442626953125,1,8,3
43020080,2012-01-28 15:09:34.0000004,5.7,2012-01-28 15:09:34+00:00,-73.965985,40.762524,-73.961294,40.758657,1,15,5
4275642,2014-12-16 22:50:00.000000107,6.5,2014-12-16 22:50:00+00:00,-73.976162,40.75144,-73.99548,40.759762,1,22,1
42482309,2012-02-17 09:20:00.000000183,4.1,2012-02-17 09:20:00+00:00,-73.996077,40.743877000000005,-74.004175,40.741615,1,9,4
13601554,2011-02-03 15:05:00.00000043,14.9,2011-02-03 15:05:00+00:00,-73.961433,40.760293,-74.005107,40.739955,1,15,3
32702282,2013-10-14 22:17:00.00000032,57.33,2013-10-14 22:17:00+00:00,-73.777387,40.646485,-73.975535,40.751667,5,22,0
44655317,2010-08-03 11:43:00.000000160,8.5,2010-08-03 11:43:00+00:00,-73.98892,40.769155,-73.95894799999999,40.769127000000005,1,11,1
6878645,2012-05-03 18:14:00.00000011,10.5,2012-05-03 18:14:00+00:00,-73.96171700000001,40.805465000000005,-73.986949,40.766044,1,18,3
7597068,2010-06-03 22:32:03.0000004,4.5,2010-06-03 22:32:03+00:00,-73.95828900000001,40.773214,-73.97063299999999,40.767459,1,22,3
7431122,2010-04-27 07:03:00.000000137,45.0,2010-04-27 07:03:00+00:00,-73.776488,40.645077,-73.776487,40.645077,5,7,1
53910149,2009-01-12 11:14:58.0000003,5.3,2009-01-12 11:14:58+00:00,-73.979956,40.756233,-73.989524,40.739148,1,11,0
37450232,2012-10-08 19:55:00.000000110,9.0,2012-10-08 19:55:00+00:00,-73.980577,40.759495,-73.978222,40.783252000000005,4,19,0
27451899,2012-01-23 09:48:00.00000014,6.1,2012-01-23 09:48:00+00:00,-73.98773,40.75003,-73.97214,40.759992,1,9,0
20447364,2014-04-20 13:32:11.0000005,4.5,2014-04-20 13:32:11+00:00,-73.993627,40.75197,-73.98761999999999,40.74951,1,13,6
22822334,2015-06-05 23:10:16.0000007,17.5,2015-06-05 23:10:16+00:00,-73.99153900146483,40.7600212097168,-74.01277923583984,40.70390319824219,1,23,4
37959189,2011-01-05 18:20:00.000000180,10.5,2011-01-05 18:20:00+00:00,-73.981463,40.753885,-73.948803,40.773777,6,18,2
31946817,2011-01-10 22:32:00.00000066,21.7,2011-01-10 22:32:00+00:00,-73.98021,40.765243,-73.99076,40.667812,5,22,0
40179166,2009-10-26 18:59:00.000000130,10.5,2009-10-26 18:59:00+00:00,-73.945847,40.773448,-73.983528,40.762937,1,18,0
13469446,2010-04-29 08:14:36.0000001,11.7,2010-04-29 08:14:36+00:00,-73.993555,40.752265,-73.961913,40.779587,1,8,3
48513770,2010-06-17 10:47:00.000000146,6.5,2010-06-17 10:47:00+00:00,-73.987337,40.729133,-73.985795,40.719707,2,10,3
53570157,2011-02-05 19:26:19.0000004,4.5,2011-02-05 19:26:19+00:00,-73.989366,40.730219,-73.98370899999999,40.738005,1,19,5
3705789,2009-01-17 19:18:24.0000002,11.3,2009-01-17 19:18:24+00:00,-73.946782,40.77652,-73.986088,40.755723,1,19,5
241087,2011-06-09 11:35:00.00000020,11.7,2011-06-09 11:35:00+00:00,-73.99184,40.750153000000005,-73.97064499999999,40.751383,5,11,3
5751321,2014-09-28 12:59:00.000000206,7.5,2014-09-28 12:59:00+00:00,-73.983052,40.762307,-73.989038,40.771817,1,12,6
40270748,2011-11-06 15:42:00.00000046,45.0,2011-11-06 15:42:00+00:00,-74.005595,40.740575,-73.789617,40.647083,5,15,6
27171080,2011-07-10 20:15:00.00000070,5.7,2011-07-10 20:15:00+00:00,-73.993538,40.747125,-73.99316,40.733952,1,20,6
16617850,2011-08-03 17:38:00.000000125,11.3,2011-08-03 17:38:00+00:00,-73.99464499999999,40.740285,-74.009938,40.711343,1,17,2
32421639,2010-04-29 22:42:06.0000002,18.5,2010-04-29 22:42:06+00:00,-73.999827,40.72175,-73.973153,40.793591,1,22,3
836856,2012-11-15 23:09:00.000000137,13.5,2012-11-15 23:09:00+00:00,-73.870915,40.773787,-73.92179300000001,40.743362,1,23,3
29472259,2009-10-12 11:58:32.0000003,7.3,2009-10-12 11:58:32+00:00,-73.993172,40.747283,-74.00834300000001,40.721684,1,11,0
6905385,2013-06-03 21:12:50.0000001,13.5,2013-06-03 21:12:50+00:00,-73.990643,40.749888,-73.956676,40.771259,4,21,0
802758,2009-06-20 12:20:00.00000026,38.9,2009-06-20 12:20:00+00:00,-73.947867,40.783215000000006,-73.83162,40.759882,5,12,5
31096344,2013-05-13 18:21:00.000000207,9.5,2013-05-13 18:21:00+00:00,-73.785207,40.648432,-73.992102,40.738542,4,18,0
52706455,2012-01-13 09:35:24.0000001,3.7,2012-01-13 09:35:24+00:00,-73.988039,40.754659,-73.982704,40.75075,1,9,4
37874502,2012-08-12 00:24:11.0000005,4.5,2012-08-12 00:24:11+00:00,-73.950402,40.779701,-73.94194399999999,40.787312,1,0,6
50954016,2012-02-03 14:11:00.0000003,7.7,2012-02-03 14:11:00+00:00,-73.986428,40.747277,-73.98943299999999,40.732583,2,14,4
39459007,2012-10-26 15:28:20.0000001,10.0,2012-10-26 15:28:20+00:00,-73.990218,40.733179,-73.98886800000001,40.748334,1,15,4
46067932,2012-07-17 17:08:20.0000001,7.3,2012-07-17 17:08:20+00:00,-73.97537700000001,40.751262,-73.9913,40.748965000000005,1,17,1
11647900,2014-09-18 17:58:00.000000110,15.0,2014-09-18 17:58:00+00:00,-73.97821,40.77729,-73.97109,40.76044,1,17,3
49211701,2012-05-12 14:11:31.0000001,5.3,2012-05-12 14:11:31+00:00,-73.980742,40.742006,-73.976763,40.755693,1,14,5
42786105,2013-09-28 22:01:49.0000008,8.5,2013-09-28 22:01:49+00:00,-73.975567,40.750512,-73.98843199999999,40.756542,1,22,5
7030565,2013-10-30 07:39:49.0000001,21.0,2013-10-30 07:39:49+00:00,-73.967102,40.766723,-73.96987800000001,40.763163,1,7,2
34021217,2014-05-15 10:56:00.00000047,57.33,2014-05-15 10:56:00+00:00,-74.00595,40.706425,-73.776617,40.644922,5,10,3
30138452,2014-10-06 19:29:00.000000136,6.5,2014-10-06 19:29:00+00:00,-73.991687,40.73878,-73.982855,40.744827,1,19,0
35821575,2009-01-05 10:11:35.0000002,9.7,2009-01-05 10:11:35+00:00,-73.97359499999999,40.755164,-73.97284,40.780849,2,10,0
48679957,2009-07-23 08:18:00.000000150,14.1,2009-07-23 08:18:00+00:00,-73.951503,40.769957,-73.983398,40.762268,5,8,3
21758277,2014-09-19 10:19:49.0000001,11.0,2014-09-19 10:19:49+00:00,-73.954707,40.769939,-73.975145,40.753204,1,10,4
35202117,2009-12-13 07:45:18.0000001,3.3,2009-12-13 07:45:18+00:00,-73.996613,40.737279,-73.99166,40.735152,1,7,6
33100467,2009-07-31 16:04:56.0000001,9.3,2009-07-31 16:04:56+00:00,-73.987042,40.733373,-73.99659,40.723454,1,16,4
24240471,2015-02-22 16:59:08.00000010,13.5,2015-02-22 16:59:08+00:00,-73.99160766601562,40.75529861450195,-73.99000549316406,40.72966384887695,3,16,6
25764362,2012-09-29 21:33:41.0000001,6.5,2012-09-29 21:33:41+00:00,-73.961711,40.776267,-73.976539,40.781,2,21,5
36456529,2010-02-17 23:23:00.00000086,46.9,2010-02-17 23:23:00+00:00,-73.87445500000001,40.77397,-73.937012,40.578928000000005,2,23,2
9978126,2015-01-22 18:08:17.0000003,5.5,2015-01-22 18:08:17+00:00,-73.9968032836914,40.727012634277344,-73.98580169677734,40.73261642456055,1,18,3
31511925,2012-03-30 19:16:25.0000004,5.3,2012-03-30 19:16:25+00:00,-73.98075899999999,40.762282,-73.964389,40.758011,1,19,4
32986468,2014-02-19 22:55:00.00000068,16.5,2014-02-19 22:55:00+00:00,-73.961313,40.758657,-73.911327,40.779967,4,22,2
37886634,2009-02-25 00:35:00.00000057,19.7,2009-02-25 00:35:00+00:00,-73.965687,40.762742,-73.899535,40.707987,2,0,2
51535471,2014-07-24 19:51:35.0000005,5.5,2014-07-24 19:51:35+00:00,-73.994675,40.755856,-74.00596800000001,40.742073,1,19,3
48899971,2011-11-02 19:44:00.000000149,9.7,2011-11-02 19:44:00+00:00,-73.974613,40.745812,-73.987042,40.721612,1,19,2
29190887,2011-06-04 14:22:00.000000110,14.9,2011-06-04 14:22:00+00:00,-73.99950799999999,40.733852,-73.95600999999999,40.784318,1,14,5
40302170,2011-03-08 13:50:00.000000141,4.9,2011-03-08 13:50:00+00:00,-73.962163,40.775388,-73.955607,40.778677,1,13,1
46721846,2009-11-25 23:16:09.0000003,5.7,2009-11-25 23:16:09+00:00,-73.97363299999999,40.752718,-73.985642,40.747375,1,23,2
10002392,2013-12-06 08:08:56.0000001,11.0,2013-12-06 08:08:56+00:00,-73.98564300000001,40.752781,-73.959233,40.772874,1,8,4
2246731,2010-12-16 12:52:14.0000004,7.3,2010-12-16 12:52:14+00:00,-73.97273,40.762181,-73.962152,40.776552,1,12,3
42597736,2010-05-17 23:34:23.0000003,5.7,2010-05-17 23:34:23+00:00,-74.006394,40.733561,-73.993426,40.752139,2,23,0
4784581,2012-04-29 01:17:04.0000001,49.8,2012-04-29 01:17:04+00:00,-73.782005,40.644762,-73.982601,40.743444,1,1,6
24136152,2013-12-04 19:41:00.00000063,24.0,2013-12-04 19:41:00+00:00,-73.962152,40.773447,-73.996852,40.741415,1,19,2
